,label,predicted_label,content
425,0,0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I really dont care that shes married to a black man - he is just as clueless as she is about real problems that black people are facing in America today .
426,1,1,1 tf . He saw that shit . URL
427,0,0,@USER FakeNewsMedia is the EnemyOfThePeople !  They want to control YOUR minds by controlling what information you get and do not get .  The 1stAmendment may protect elitist propaganda but it does not legitimize it or make it palatable to an engaged public . URL
428,1,1,Anyone who finds M*netas behavior funny can fuck off and die
429,1,0,GoodMorningAmerica  TuesdayMotivation Thankyou FatherGod the Americanpeople will begin to see the truth about our governmentcorruption @USER @USER @USER mediaCorruption NoRedaction DeclassifyFISA Declassification completely Obama HillaryClinton Lies Leakers liberals URL
430,0,0,"StopTheBias RedCensorship  My account was suspended for apparently promoting Hate Speech"" , yet Antifa Terrorist Organizations are actively up and running .  Since your Customer Service refuses to reply to my emails, care to explain how this makes sense ?  @USER URL"
431,0,0,"bepannaah  1- Bepannaah –  Hands down, Bepannaah tops the list because an adhiyal Aditya trying to convince a ziddi Zoya that she is in love with him is giving us lots of ... URL"
432,1,1,"@USER The difference between you and I as I stated before, and this inane asinine comment have solidified is I bring facts and truth, while all you have is lies and bullshit . Present a single shred of credible evidence to support a single thing youve just said . Lies is all youve got ."
433,1,1,@USER Damn I felt this shit . Why you so loud lol
434,0,0,"MyProtege, a k12 Master Teacher was very excited to report she is the proud owner and supporter of products made by @USER @USER Bravo ! USOpen"
435,0,0,"-tsk stays .... Drop foto HAN JISUNG dong, please .... 😥"
436,0,0,"10 years ago today, Taylor Swift released her smash hit ‘Love Story’. Quote this tweet telling the moment you first heard the song 10YearsOfLoveStory URL"
437,1,0,MSNBC Hardball @USER Bingo you are absolutely correct he cannot bring President Obama down . He cant get over how President Obama humiliated him at the White House correspondents dinner and I can guarantee you that is a definite driver of his hate for President Obama
438,0,0,"@USER Yes, we are supposed to believe that Kavanaugh, who seemed to be a heavy drinker in high school, has perfect memory of everything he did, while she is mixed up ."" Blame the victim .   He has been equivocating/misrepresenting himself, but he should be believed . Not ! StopKavanaugh"""
439,1,1,CnnIsFakeNews @USER @USER you wonder why your ratings suck ... cnnisajoke FakeNews MAGA URL
440,0,0,Liberals Lying - Nothing new here Claim were on track to meet emissions targets is false  URL  Auspol LNP NSWpol Springst Qldpol WApol @USER @USER @USER LNPMemes URL
441,0,0,"Chefs, are you in need of some new pans ? Find what you are looking for at URL We stock top brands such as Beka Chef, Mauviel and Woll . 🍳🥘🍲 chef restaurants URL"
442,0,0,@USER BoycottTheNFL particularly the @USER
443,1,1,$b album definitely worth the fucking wait
444,0,1,"3 days before BBC Radio 2s Festival in a Day, they decide to tell us that their headline act isnt coming anymore . Thanks a lot, now Ive paid a fortune to see a tonne of acts who are shit and who are of no interest to me 😑👍🏻"
445,1,1,"JoeScarborough is a vile excuse for a journalist"". Here he is criticizing Trump yet refuses to come clean about the death of an intern in his office . Stop talking about everyone else and start talking about YOUR INVOLVEMENT WITH LORIKLAUSUTIS . @USER"
446,0,0,@USER HIS FANS ARE HAPPY . HE SPREADS LOVE AND BECAUSE OF HIM I LEARNED TO APPRECIATE AND SUPPORT THE LGBTQ . I LOVE HIM  BECAUSE HE NEVER FAILED TO MAKE ME HAPPY . I LOVE HIM BECAUSE HE IS HARRY STYLES AND HARRY STYLES IS THE BEST .
447,1,1,Aint nobody shit if you ask me ... including myself .
448,0,0,"POWER LESSONS  - There are certain testimonies that comes then rest comes and the strength of the wicked is removed . - When there is major vacuum in your life whether you are aware of it or not, its attracting the mockery .   SEPTEMBER TO REMEMBER DAY2 URL"
449,0,0,@USER - so long Jamule .
450,0,0,"MISSING: Imelda Algiers was last seen at about 3 p .m . Sunday .  She is about 504” tall, weighs about 110 pounds, and has white hair . It is unknown what Imelda was wearing . Imelda is diagnosed with Alzheimers Disease .  WestBend URL"
451,0,0,MyUniqueHeritage I Get My Irish From My Dad Side Of the Family Since my Last Name is Irish Cause Im Very Proud Of Being Irish☘️💚 URL
452,0,0,"Travel Movies and Unix Fortune combined  Visit Salisbury, see the sights, but wherever you go there you are, the same old you, why not travel as an international spy ? Find yourself at the centre of a vast international conspiracy when you return home .   Recall Recall Recall ."
453,0,0,SaveShadowhunters MalecForever Read Mansikkas latest cause she is awesome . URL
454,0,0,@USER $$$ well spent ...panthers ..Douch
455,1,1,"The Dregs of Society""... more LABELINGand DEHUMANIZING Conservatives .I suggest,WE, Conservatives keep OUR ammo dry and OUR guns loaded ..If the Fascist Liberal Left THINK Conservatives WILL go quietly into internment camps or slaughtered in the streets they NEED a REALITY check . URL"
456,0,0,Sonntagsfrühstück in Deutschland ! #🇩🇪 Hand Drawn World teapots are the perfect addition to any breakfast table ...#☕️ 🍞🥒No matter where in the world you are ! 🙃✏️🌍💙 URL
457,0,0,4theManyNotthefew we need a country that recognises everyone in society not pick the few and sod the rest like @USER Austeritity was only for the Working Class the very people you need to rely on the rich got richer off the backs of the poor DONT let the tories carry on
458,0,0,@USER Killary how does stricter gun control work . Looking at Chicago which has some of the strictest gun control laws in the country seems to have problems with shootings nearly everyday . Please explain that !
459,0,0,"Brexit is dead . Not because the other EU states wont cooperate, but because the Conservatives have no viable plan to keep it alive . We must have a new vote to carry on playing a central role in the EU, or be buried with Brexit . URL"
460,1,1,Feinstein you cant say anything truthful .  You are a loers and liar . URL
461,0,0,BoycottLeviStrauss Levi Strauss took a public stance against the Second Amendment and singled out pro-2A customers .  Read more about Levis anti-gun initiatives here: URL URL
462,1,1,LifeIsButepu when you have sex anytime you want but you are single
463,0,0,WFMMC A very talented team because you are such a prestigious project . An excellent project to promote big market projects . WFMMC IcO Ekolong Sripuptruzman
464,0,0,Celebrations are off in Germany for the Germans ..  Yeah kind of expected this to happen across the western world over SecurityFears  MAGA MEGA MBGA MCGA Conservatives Patriots URL
465,0,0,"Clinton Monsanto☠️Bayer BigPharma Roundup glyphosate GMOs  '... in an age where progressives demand full transparency on all the issues that matter to them most — immigration, gay marriage, gun control and so on — Hillary ... on the wrong side ....'URL"
466,0,0,"6, Sheriff Wayne Ivey . CSPOA ? - Yes, it seems hes in as well . URL"
467,0,0,"CCOT is one of the leading conservative hashtags . Get your tweet read, add CCOT ! Christian Conservatives On Twitter Christians Conservatives Libertarians Evangelicals Catholics Charismatics Nondenominatinal SpiritFilled tlot tcot Hannity  TeaParty MAGA TrumpTrain URL"
468,1,0,Nigeria Naija 9ja 'You are the most incompetent leader in Nigerias history' – Atiku blasts Buhari URL By championnewsng Via URL
469,0,0,nowplaying Death Cab For Cutie / You Are A Tourist / Codes And Keys [@USER ♫  URL
470,1,0,"Emmys  Well, most of those ex-crackheads are liberals and Democrats; so ..."
471,0,0,"Conservatives Are Outraged"" Because TheyKnowNothing, Especially About @USER URL"
472,0,0,@USER this girl is so talented and she is my best friend because you and Ethan brought us together . Please notice this talent . @USER @USER @USER  please💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡💜🧡 URL
473,0,0,9/9/2018 7:00 PM Temp 65 .4  Dew Pt 51 .1 Barometer 29 .997 inches Rain 0 .00 Wind 1 .8 mph Hi 69 .0 at 2:35 PM Low 59 .8 at 7:20 AM
474,0,0,"Conservatives VOTE VOTE VOTE, TAKE TWO FRIENDS TO POLLS to MIDTERMS in Nov . NoComplacency‼️‼️ URL"
475,1,1,@USER Diversity only works when those joining the new group want to be a part of the team .   Islam hates every non-Muslim   Fail  Unicorns
476,0,0,@USER [Being set down makes her realize how much taller he is . Again . She cant reach .]  Kissss her .
477,0,0,"...if you want more shootings and more death, then listen to the ACLU, Black Lives Matter, or Antifa . If you want public safety, then listen to the police professionals who have been studying this for 35 years ."" -AG Jeff Sessions  URL"
478,1,1,// SO WANT TO KICK TWITTERFUCK ASS .
479,0,0,MenfessWGLCA To: @USER You are the dremiest dream come true that ever was . From: Me
480,1,1,"FailedDemFeinstein should have quit decades ago . She is a disgrace .  Feinstein blames GOP after Kavanaugh accuser stays mum, admits 'I cant say everythings truthful'  URL"
481,0,0,CheeringTheChutiyapa just because she is a woman .....LOL URL
482,0,1,"@USER @USER @USER @USER @USER @USER Really ? The GOP hasnt even seen the letter yet . This sham is as subtle as a banana on a pool table and you wont, cant, see it . DiFi throws a hail Mary @ the 13th hour,  and you cry foul . At elast Ford wont have antifa coming to burn her house down . Dems are going down, hard ."
483,1,0,@USER @USER @USER Fascism was also against liberals as is Antifa according to your meme .
484,0,0,RIPMacMiller you are loved . 💚 URL
485,0,0,creagboy running around McDonalds urgently telling other kids that he is NOT from the future .
486,0,0,EnglishPashto Though Im not pakhtoon  English : He is a cute kid Pashto: Da marra khasta bacha dey
487,0,0,"JPNA2 @USER @USER vasay, Ahmed butt, Sohail sahab what a performance, loved the movie to the core, 1st PMJG now JPNA2 Humayun is our Shaan now, Fahad you are grace, class pakistan cinema in safe hands"
488,1,1,@USER fuck
489,0,0,".@USER Why keep going back to the well with Charlottesville ?  You realize there were good people there and bad people there, on both sides .  ANTIFA caused quite a bit of violence and damage too .  There were people there just watching, people there against statues removed"
490,0,0,Cancers 'rising around the world' URL @USER @USER
491,1,1,". a grown ass woman, probably 10 years older than me is currently spreading rumors rather than talking to me about it, nice work you got there satan ❤️"
492,0,0,@USER Someone knows how to dress ! He is rocking those shoes as well .
493,0,0,Antifa Philly: Keystone United Exposed Part 2: Robert and Melissa Gaus URL
494,1,0,Conservatives dont care what you post ..its @USER propaganda .. URL
495,1,1,IDIOTS Is there nothing beneath them ? Lol . What fools Liberals are ! MAGA KAG 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 URL
496,0,0,SHE !🌿 MOSADI !🌿 SHE can discern her season SHE is a wise builder SHE is a team player SHE is full of fire and full of the Holy spirit Thanks to @USER and Dr Chantal for such an inspiring event💎 Thank you @USER 💎 URL
497,0,0,@USER Impeach Maxine Waters . The tide flows both ways .
498,0,0,PiperThePup sends her love to everyone who might be affected by the unwelcome HurricaneFlorence this week . She is looking forward to trying some @USER (or at least the crust) when she gets to Delaware . URL
499,0,0,DISARMTHEM  ANTIFA   GOOD LUCK SWEETHEARTS URL
500,0,0,"AGJeffSessions: “Listen To The ACLU, Antifa, Black Lives Matter’ If You Want More Chicago Shootings !!” @USER @USER  2AShallNotBeInfringed  Thank You @USER  URL via @USER"
501,0,0,2/ Did all the Democrats just give in to a vocal minority and become Socialists ? I think not . I think most are in shock at what they see are confused by their own Partys Official rhetoric that is at odds with what hey see and experience . The Antifa thugs and the true violence ...
502,1,0,@USER The kindest explanation is that he is tone-deaf .  Its hard to feel kind when he and his ilk do this repeatedly .
503,1,0,"AmazonPets Etta can be tricky to photograph because of her colouring, but she is BEAUTIFUL and she knows it . She is in charge, has first dibs on treats, and will shout for our attention whenever she comes in the house . She kills wild rabbits but hangs out in the hutch with ours . URL"
504,0,0,Germany: What happens when you try to intimidate the wrong guy !  MAGA  URL
505,1,1,SugarDaddy Retweet if you are under 30 and would like share memes with each other and we can talk about dumb shit . Cuz baby Im broke as shit but this love rich URL
506,0,0,@USER Sams being sam ...she is resting now its adorable
507,1,1,GeoffreyOwens niggas dont really understand ...levels to career pursuits
508,0,0,"FridayNightFun !!   With Halloween events starting in just a week, we of course have to find out what events you are looking forward to most this year .   Obviously, this isnt all of them . There are SO many out there now . URL"
509,1,1,"...what about death _metal_ ? I want more death METAL ... Tell me, you hateful Keebler Elf, WHERE CAN I HAVE MORE DEATH METAL ???? URL"
510,0,0,SayNoToShiaSunniFight On the day of judgment you will not be asked whether you are Shia or Sunni . You will just asked what were your deeds .
511,1,1,"Kavanaugh is a disciple of Anthony Kennedy, who 🎁ed liberals w/3 unconstitutional opinions ! Hes Trumps con to con conservatives to 🤔ing SCOTUS is moving right ! Were @USER smart, theyd do everything to get BK the 🏁. But they wont ! Idiots ! TuesdayThoughts URL"
512,1,0,America  ... tear down that Wall ! URL tcot partisanship Trump thewall Borderwall liberty civilsociety think Conservatives Democrats Progressives liberals Independent libertarians GOP DNC CriticalThinking
513,0,0,"1A 2A   This makes 7 times its been pulled down, @USER , @USER  8th time Ive posted it . You pull it down,  Ill repost .  Eric Holder on gun control .  URL"
514,0,0,"$2,000 iPhone — gulp . Tech Reporter Josh McConnell breaks down the features and price points of Apples new line URL @USER URL"
515,1,1,Am I a dickhead ???? Probably yes
516,0,0,"Trump MAGA| @USER @USER on ElizabethSmart captors early release: “That time when she was in the mental hospital, unfortunately, is nearly six years that she is getting credit for, which really is bringing her out of the system much earlier .” URL"
517,0,0,"SpiderManPS4 is everything I expected so far . Gameplay is fun and the suits to gadgets is pretty unique to use . It feels like playin a mixture of the Batman Arkham and Uncharted series, Spidey beats both of them . Cant wait to keep playing more of it, thx again @USER !"
518,0,0,Conservatives You cannot ride this one out‼️🇺🇸VoteRed2018 VoteAmericaFirst VoteDemsOut AmericaFirst 🇺🇸 URL
519,0,0,Conservatives JoinUKIP VoteUKIP 2018 . This is where we are now ! URL
520,0,0,7E91EB04 :Battle ID I need backup ! Lvl 75 Celeste Omega URL
521,0,1,Conservatives dont value gender equality . They value the way (they think) things have always been . They quote the Bible to support mens dominion over women . Thats why many Republicans are justifying Kavanaughs rape of a 17 year old as normal male behavior .
522,0,0,60% of the worlds population will live in cities by 2030 . Finding solutions to help people move freely and sustainably should be a global priority . electricscooters have a key role to play . ClimateAction Airquality Mobility .  Read our study: URL
523,0,0,@USER She is beyond famous . She is Lalisa Manoban 😎 URL
524,0,0,"SukhDuaSamaj_ThePrayingHands Saint Dr . MSG Insan renamed eunuchs’ society with a respectable name i .e . SukhDua Samaj and connected them to the mainstream society by providing them equal opportunity for education, employment and status as third gender URL"
525,0,0,@USER Obvious why he is doing it quietly
526,1,1,(cr1tikal voice) smef my ass cheeks
527,0,0,jiyoonfact  She is a huge fan of Beyonce and she wants to sing as well as her . She sang If I Were a Boy predebut .
528,0,0,Investment Leadership Preparation thx @USER for sharing yr InfrastructureReportCard  and guidance at  @USER URL MAGA or watch it rust away ... URL
529,0,0,"Colorado: Boy, 13, Arrested, Cuffed and Dragged From School Over —wait for it— MeToo allegations from feminist classmates   URL teens feminism parenting kids ccot MAGA homeschool"
530,0,0,GreatestThingsAboutThe90s Liberals loved @USER
531,1,1,@USER 'cause everyone knows a real leader falls into a van like a sack of potatoes .....
532,0,0,"MarketingTips ListBuilding Im going to show you how to build your own private, online 'traffic economy' so you are never short of prospects and sales again URL URL"
533,1,1,"BoycottNike campaign must continue and grow  Paying overseas staff $0 .20 an hour is not okay because your staff is over there"".   You are exploiting poor women/men in the world .  This is more than Americans can stand . URL"
534,0,0,"Conservatives Poison Everything They Touch"" URL tories conservative labour labourparty libdems ukip snp gop uk america canada europe politics ukpolitics cdnpoli pnpcbc auspol polcan socialchange eupol uspoli  URL"
535,0,0,"Preach BadCompany Dont you know that you are a shooting star, dont you know 🎵🌟 URL"
536,0,0,@USER I somewhat know how thats like . Some of my best friends stopped talking to me over a gun control issue -_-
537,0,0,bb20 I say lets flip it and have a gitls alliance ! Jc out then Tyler since he thinks he is the mastermind ! Th@USER Ultimate blindside ! Three girls in the final three and Kaycee for the win !
538,0,0,Believe When you have a fat belly then you are insulin resistant and can remedy it without medicine by fasting ... info is here URL URL
539,0,1,nowplaying March of the Antifa - Sickboy - Shake Hands With a Clenched Fist URL
540,0,0,Conservatives DWP ’s secret benefit deaths reviews: Investigations into deaths double in two years . crimesofDWP  URL via @USER
541,0,0,"EmmyAwards2018 let the liberals pat themselves on the back, pushing socialism while making millions pretending to be REAL hard working people on TV shows ."
542,0,0,@USER DuckDuckGo !!F Google !
543,0,0,California Pushing 8 New Gun Control Laws – The Legal Brief ~ VIDEO ! URL (via @USER )
544,0,0,"*ICYMI* This is the reason Fascists have been desperately trying to find Anti Fascists in Tennessee . *This is what they dont want you to see* Including all League Of The South Members"" organizing groups etc . SHARE WIDELY URL"
545,0,0,"Art Culture BoJack Horseman Recap: The Apology Tour: Episodes of BoJack Horseman have taken on social issues before . Last seasons gun control episode stands out as a shining example, and the show has always had the ability .. via URL URL"
546,0,0,"As I watch the Kavanaugh shenanigans unfold in DC, Im reminded of one simple truth: these people dont care about us . The all-inclusive us . They dont care about conservatives or progressives, people of color or otherwise, Christians, women, LGBTQ, none of us . (Thread)"
547,0,0,Charlottesvile speech Trump shouldve given . URL tcot cville Conservatives CharlottesvilleKKK Liberty GOP
548,0,0,Conservatives left frustrated as Congress passes big spending bills ...  tcot URL
549,1,1,"NEWS Jeff Sessions: If you want more death, 'listen to the ACLU, Antifa, Black Lives Matter'"" URL CNBC"""
550,0,0,@USER She is better than you .
551,0,0,HappyBdayPMModi One may hate him . But u should agree that he is the most hard working PM India has ever witnessed .😊 URL
552,0,0,"RobertPoeti wants an explanation"" why the Auditor General of Quebec is conflicted in this AMF investigation ! Perhaps he cant read and cant follow the trail of evidence that proves she is conflicted URL sad . CORRUPTION, NathalieGDrouin, PENNYSTOCKS"""
553,0,1,"Rimmy4antifa @USER is calling for the death to the Bourgeoisie, a good man @USER  @USER"
554,1,0,David Miliband DavidMiliband flew away  in NewYork to be with the US Liberals Democrats - had to flee Corbynists hatred of Jews
555,1,1,Anyway this game sucks :)
556,0,0,"Do not take someones silence as his pride, perhaps he is busy fighting with his self"". ~ Ali-Ibn-Abitalib (R .A) 💜"""
557,0,0,Nintendo AnimalCrossing SmashBrosUltimate  a little late ... But she is just so adorable ! I do love Isabelle URL
558,0,0,"NowPlaying Kierra Kiki"" Sheard - You Are on URL"
559,1,1,ibelieveblaseyford is liar she is fat ugly libreal snowflake she sold her  herself to get some cash !! From dems and Iran  ! Why she spoke after  JohnKerryIranMeeting ?
560,0,0,CharityTuesday  Join with us as we take from the Disabled and Women over the age of 60 votetory @USER @USER @USER @USER r4today URL
561,0,0,MAGA   Dems are using false allegation of Kavanaugh sexual assault as a bargaining chip against the release of classified docs by President Trump .
562,0,0,@USER Ive been watching it ....She is on our TEAM now . She has some insight into this President thats for sure .
563,0,0,@USER NFL (Not For Long) 😀 URL
564,0,0,LIDC01f18 i believe Julieanna Godard is a leader because of her work in many digitally driven industries . She is a leader because she has established a network of creatives as a team while influencing and promoting the businesses of many young entrepreneurs as well . @USER
565,0,0,2A ArT 1A KAG MAGA PATRiOT OUR ALFA WARiOR LiON ROARiNG iN WH ! SUPER HERO TRUMP  WE VOTE ❤️ RED 2BE MOST ViKTORiUS WARiOR EVER DEFEATiNG OUR ENEMY W/iN ! Liars LiberaLs PoLiTicians nWo Congress  NOW OUR US Gov iN DEEP UNiTY W/ DjT45 BY WE GUTSY GT iNTeL PpL US URL
566,1,1,Conservatives do NOT represent all Canadians .   They are Authoritarian scum .   cdnpoli onpoli URL
567,1,1,"Fords attorney says shes receiving death threats and has had to move her family to safety"". Wheres the proof that Democrats Antifa are not doing this to promote this circus ?"""
568,0,0,"MAGA KAG2018 U .S . becomes EUs top supplier of soybeans, strengthening President Trumps trade deal - URL"
569,1,0,scottgimple ruined TheWalkingDead and now he is doing the same to FearTWD . Hope the checks cash forever because he should never get another job . AMC
570,0,0,PNP . Results are not out yet for the PNP Vice Presidential race . Those supporting Damion Crawford feel comfotable that he is in .
571,0,0,BetoORourke Continues Attack on @USER Pushes for GunControl @USER URL
572,1,1,Another season for Tom Brady to give it to these niggas
573,0,0,"WCW goes to my beautiful and sexy @USER Without you I would be lost, you have brought me from the dark and into the light and you are my world . Love you so much . URL"
574,0,0,WeLoveShawnBecause he is the reason we the whole MendesArmy smile everyday and just seeing him happy makes millions of us happier
575,0,0,",,,just giving Antifa what they asked for . So what is the problem ? URL"
576,0,0,Chequers is chuckers . A reminder to @USER @USER 👇  EEA/EFTA (Norway) are ruled out . Move to CETA+++ (Canada) URL
577,0,0,@USER This is one of my favorite quotes on the internet . He is so confident that he bends maths to his will .  Thats hardcore .
578,0,0,26 . Biggest accomplishment ? school
579,1,1,"LifeIsButepu when you are black and can say the word nigga"". Feel me my niggas ??? URL"
580,0,1,"Emmys host MichaelChe says that OnlyWhitePeople ThankJesus at award shows are Republicans, ExCrackheads ! Liberals which one is the Pope ~ Republican or ExCrackheads ? EmmyAwards2018 roasted 4 mocking Middle America, ratings hit all-time low ! URL"
581,0,0,StaffPick: 'A human rights crisis': US accused of failing to protect citizens from gun violence URL
582,0,0,"BenJones, Assistant Director of @USER at @USER Republican Party, Conservatives, and the Future of Capital Punishment . URL @USER @USER @USER @USER @USER deathpenalty"
583,0,0,"BREAKING: ChristineBlasey Ford Published Eight studies about Abortion Pill"" and Works for Company that Produces It  URL   CorceptTherapeutics Inc .  $CORT RU486 Liberals  Kavanaugh v CORT RoevWade KavanaughConfirmation  @USER @USER URL"
584,1,1,Austerity Low pay TuitionFees  Lack of housing Wages falling UniversalCredit Unaffordable rents NHS crisis Crap railways Empty shops Brexit No deal exit from EU Windrush Grenfell   In just 8 short years the @USER have completely fucked the UK
585,0,0,"YehUnDinonKiBaatHai i have a special corner for people who define simplicity is the real beauty and after a long time, there is @USER among so many actresses who is personifying this in true sense .   She is just so stunning naturally .❤️💕 URL"
586,0,0,10 minutes in to Instinct and I love it AlanCummings Instinct Intriguing
587,1,1,"@USER ThoseThatAreTheLoudest are afraid, JUSTICE is coming Bono is a scam just like the ClintonFoundation PedoWood Haiti URL"
588,0,0,@USER @USER @USER @USER @USER Look no further than Chicago or Baltimore as examples of strict gun control laws NOT being effective .
589,0,0,WeLoveSergioBecause he is a angel and is so pure and so sweet and loves and supports us as much as we love and support him not to mention he is the dancing KING in irl . Love you seg 💓 @USER URL
590,0,0,"Republican DevinNunes Says Liberals, Antifa Are ‘Causing All of These Riots’ Because ‘Were Winning’ - Newsweek URL"
591,1,1,"3 days before BBC Radio 2s Festival in a Day, they decide to tell us that their headline act isnt coming anymore . Thanks a lot, now Ive paid a fortune to see a tonne of acts who are shit and who are of no interest to me 😑👍🏻"
592,1,1,tytlive Trump needs to go because he is a danger to the country and the world .  Any way we can get rid of him is good
593,0,0,"ConstitutionalDecay isnt an abstraction . It manifests in every debate where words written in 1787 fall short of providing a useful or relevant framework in 2018 . Its at the root of issues as diverse as gun control, abortion, data privacy, and healthcare . For instance, 8/"
594,1,0,"@USER DavidHogg, youre nobody ."
595,0,0,@USER And she is a sweetheart .  I hope she gets well soon . Be patient and strong Mr . Capullo .
596,0,0,"BBCbias   wato   Conservatives built more than twice as much council housing as Labour, who wrecked the economy and almost bankrupted the country ! URL"
597,0,0,@USER Chicagos gun control is so effective its eliminated crime completely .  Not .
598,0,0,11:11 @USER follows me !
599,0,1,"Room25 is actually incredible, Noname is the shit, always has been,  and Im seein her in like 5 days in Melbourne . Life is good . Have a nice day ."
600,0,0,CNN irrationally argues 4 legalising abortion in Ireland based on the murder of an infant in 1984 . Liberals cant think Savethe8th 8thAmendment 8thref ccot PJNET tcot URL BlueWave conservatives teaparty LovethemBoth Dont Repealthe8th URL
601,1,1,"28, 27, 25 and 21 but like,, its still really miserable and unpleasant for us ?? And like they even told me how they werent happy and would have got divorced before I was even born so Im like cool cool I was literally born into hatred thats awesome no wonder Im such a fuckup"
602,0,0,"RosieRules FanClub  Rosie: “Never fails . No matter where I go or where Mom takes me, the fan club starts to follow . Mom pets and talks to all of them so they think she is pretty cool . Wait til they figure out it is Dad who has mints in his pockets 😂” URL"
603,0,0,@USER @USER Awe cute he is cute
604,0,0,"VaginalDavis is a radical performer, educator, and artist who embraces life at the margins of multiple identities . She is an intersex “terrorist drag” queen of Black Creole, Mexican, and German Jewish roots born in Los Angeles, CA sometime around the 60s !"
605,0,0,@USER @USER She is literally everything 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼
606,0,0,@USER Ah its a she and she is called George 🐅🐅🐅🐅🐅🐅
607,0,0,"MyUniqueHeritage  I have a separate family tree just for personalities, but I havent made it past my mom yet ."
608,0,0,"WednesdayWisdom loveLibraries Lovetoread Share with us, what you are reading this Wednesday ? URL"
609,1,0,"DeSantis=DeRacist, as bad a choice as he is, he “distanced” himself from the Prezs comments today questioning any deaths in Puerto Rico from Hurricane Maria @USER @USER whataputz"
610,0,0,@USER Google is awesome
611,0,0,"Kavanaugh ProfessorChristineFord This started a story he said, she said . Now its become Liberals vs Conservatives URL"
612,0,0,"Groomhaircuts : Hmmn hm, nutten nuh change, but the Weather ..    LastLeg ..WaveCuts YouthCuts StraightRazors Snip💇🤵🏿🤵🏼🤵🏿🤵🏽💆🔥🔥 Groom🇯🇲📲 7sBarbershop SouthOrangeVillage URL"
613,1,1,0-1 lost my acca on the first fucking fight cba
614,1,0,@USER @USER Ill use that one the next time im in a gun control debate or in a debate about free speech or taxes . Yes you can choose to be irresponsible or choose not to be . I argue responsible . Whats wrong with that ? Dont justify murder by saying it was never alive or its my right .
615,1,1,@USER @USER Who the hell does he think he is ?
616,0,1,@USER @USER @USER She is just nasty
617,1,1,LiberalismIsAMentalDisorder Hypocrites DemocratsHateAmerica DemocratsAreDangerous EVERYTHING LIBERALS TOUCH TURNS TO ABSOLUTE SHIT . URL
618,0,0,WednesdayWisdom Extreme weather and road conditions make driving dangerous and stressful .  Please be safe if you are effected by the HurricaneFlorerence SafetyFirst
619,0,0,...veer left by the old church ...
620,0,0,HurricanceFlorence she is on her way ... praywithoutceasing
621,0,0,ANTIFA grueling training ! Goes much better in the video game .🤣 URL
622,0,0,"$69 .64 - Best Price Asmodee Board Game, Various  URL"
623,0,0,NICKIDAGOAT😤❤️❤️❤️ she is !!!
624,0,0,@USER He is good at getting to the truth .
625,0,0,NOWPLAYING Interview with Monique Rochon she is starring in “Pulpit Secrets” on September 22 at Landis Theater in Vineland Listen at URL TheLounge
626,0,0,NBA2KFreeAgent We are looking for a 3rd member for our Crew . We dont have good records but only reason is due to having random teammates . Hmu if you are interested . 86 Pure Slasher PG and a 85 Pure Sharp SG .
627,0,0,"shugurrgiveaway here is craig, he is wearing a swag PARTY HAT . Thank you shugurr for being such an inspiration to me and helping me realize I LOVE art . Youre the best !"
628,0,0,"Hollywood Liberals have been threatening this since Reagan, Bush, W . Bush and now Trump . But none of you have made the move . EmptyThreats Michael Moore says hell move to Canada if new film leads to trouble"" URL"
629,1,1,88% of these niggas have podcasts and YouTube channels dedicated to this and shit aint getting solved so URL
630,0,0,*smexy was at the beach in a long chair asleep with a cigarette and wine in his hands* openRp
631,0,0,"@USER He is only pandering to the HRC crowd, BLM, and ANTIFA . Yeah, thats really who Texas needs in office . God bless Texas ! VoteRedNov6"
632,1,1,Anytime I randomly bust out laughing its because I remembered some dumb shit Albria said 😭😭
633,0,0,"ClimatChange ticks conservatives off . It is hard on their belief system . A rain of toadstools or locusts, no problem . This much Actual rain, unbelievable . Good article full of quotes . Its not my words . URL via @USER URL"
634,1,1,@USER @USER 😂 You do not like the Jewish people because you ALL claims they are holding all the money . Sound familiar ? Your left wing libtard  family is the family of the KKK . You do not hate Jews ? Thats funny . Gun control; even funnier . Good luck
635,0,0,"MAGA  READ: George Conway Calls Out Donald Trumps ‘Ceaseless, Shameless, and Witless Prevarication on Virtually All Topics’ URL via @USER      @USER"
636,0,0,@USER @USER there she is
637,1,1,5k Bitches 🎉💙
638,1,0,Liberals always up to dirty tricks to get their way . 👇👇 URL
639,1,1,Conservatives are more upset about bertenernie being gay than having a sexualpredator in the @USER a hooker as @USER and a rapist as supremecourtjustice
640,1,0,Antifa protest in Athens for the 5 years after the murder of Pavlos Fyssas by Golden Dawn .  Their voters are complicit to their crimes . KillahP URL
641,0,0,"I am being abused . Sit here, wait here, maybe we will change your future, you are not going to get a ticket, but we were evaluating it . Date, 11 .09 .18 . What I was writing on when my account was disabled by Instagram . The whole text is in comment field . URL"
642,0,0,Kavanaugh  John Fund: Kavanaugh and Ford controversy – Its 1991 all over again and even some honest liberals are upset   URL
643,0,0,@USER Gun control takes guns out of law abiding citizens thats it
