,label,predicted_label,content
741,0,0,ονο εγ δεν ε ενθοιαει με α οα; gntmgr
742,1,1,@USER εν νομίζ ι άει αααίηα έι . αλακε άον ανο !
743,0,0,@USER ίαι ειεικ γελοία και αναμένη . εε άει ο κάξιμο ο και μνο ο μιλάε ακμη αίζεε με η ιά ... αι εοιμαείε να άε εεί ίια α . ν α ξέαμε α ην αή θα έλναμε εά ίια α ... ο μιλά και για α ο μέλλον .
744,0,0," ον μλημαικ ο, κάοιοι ληνον 70 .000 Φ εν άλλοι ληνον 70 . ίναι κοιννικά δίκαιο ένα οολογομενο να ληνει ίλιε οέ ηλεο ο α ον άλλο; ίναι ναγμαικ;εκλογέ εκλογε2019 _ξείλε"
745,0,0,λα οζάνα βγε γκέλι . αμογέλα gntmgr
746,0,0,ίνεαι να κάνεε κάι έοιο η άια; gntmgr
747,0,0,λα έλα αίζει erwtasmeta
748,0,0,ΡΤ ΦΤ ! gntmgr
749,0,1, Σοζάνα γιαί δεν είναι ην ιάδα για αοηη ; αν αθλιαααααααα gntmgr
750,0,0,"λενοα, αν διαβαζει γιαι ημεα αιζει και ε να βλεει μαε ε ΩΣ Υ Τ ΣΣ .ο αινεαι οι δε μνει,ο ναι ανιαθη,με α λεγομενα ο  εκανε να κλαει κ ολλε γναικε και ΩΣ ΤΥ ΩΣΣ Σ ΣΤ  οο κολ κ να θε να ειαι Mesanyxta"
751,0,0,"ίμα ο έγε ο νί α ο κοίι, έεε να η δθεί μια εκαιία gntmgr"
752,0,0,λαη ο poweroflovegr ! λαη ! giatinparea
753,0,1,Ρε ααγγή κανο ένα εμινάιο . λεο . Σον αέα ο μαθαίνεε XFactorGR
754,0,0,ίναι δναν μεανάε και γε να νάον ον ίδιο ο με ικά αθενεί και να ο ειίθεναι;
755,1,0,"εν ξέει ο μαμα ιγη ο ι οε για ικά δικαιμαα, οε για καική κααίεη, οε . λλά ξέει ι είναι άδικο και κααιεικ να ο ένεε με ο έι θέλ εοίκο ! ε θα γίνει και αία, αο δεν ξέει άλλο οο να ανιδάει . μεαναεικο"
756,0,0,@USER αν ο stan είε είαι ι ιο μοο έ δει μιλοε για ένα
757,0,0,"αίζει να έγινε η ελή ο λα, για να έον δείξει 10 διαοεικά trailers . gntmgr"
758,0,0,εμαμενοι α μαεια ...εέ μο kokkinopotami
759,0,0,ογικα μει ο ελο ο εειοδιο δε θα εαει κανει αλλο TheVoiceGR
760,1,1,ελοίοι διαιηία και  άνε να κλέον ο άθλημα και α άγκα . ιαί μνο α έον λοι οι εδοι ο μαλ ο . οανα UEFA και ε και οι διογανει ο ξειλιμένη PAOKPAO
761,0,0,αμιλε FF ! ομίζεε οι θα κάνεε καιέα; ε εοιο αακήα κάνει δε θα α άει gntmgr
762,0,0," ""μάγο"" ι ακιβ κάνει ι ογαίε; gntmgr"
763,0,0,ια ενημεε οιο μοεί .  ένια ιε; poweroflovegr
764,0,0,"Ρε ολε κλαινε με μαο δακ, μα και ι ειε βαεει η οζανα; gntmgr"
765,0,0,gntmgr Ρ   ΣΥ  ΦΥ Τ Τ ΧΣ ;
766,0,0,αν α α καά μοά ην ειοή και ε νιγει ο αάονο gntmgr
767,0,0,@USER  κμο οαει ε γίδι . λλά και ε αια θα ήαν αλά δεν ήε η οολογία ονιο . αι η μεική ιν 550 νια ήε ο νομά η αλλά ήε και ιν ανακαλθεί .
768,0,0,gynaikaxwrisonoma αθα μεγαλη μοκια αε !
769,1,1,@USER γεμίαμε ηλίθιο ανθέλληνε Τί ηίαε ε μαλακε
770,0,0,Τελικά καλεα ήαν μια βδομάδα ο ειαμε ηία poweroflovegr
771,0,1,@USER  εει μαμα η ονη γι αο και ακιβ δεν ειαι αναικια  γλα εει αει ο αμα και ο βολεμα ο και ο καναε ο ειναι α ημανικοεα αγμαα ο εει  αη η ζη
772,0,0,αίνα ... ο μαο κοακι . GNTMgr
773,0,0,@USER αίζει να είαι ο μνο ο δεν ο έει καεβάει
774,0,0, Σέανε gntmgr
775,1,0,@USER Σε είη ο α διαεγει ΨΦΣΤ .... δεν διοίηκε αν ον αέα η ην εεοθαλή αδεή ο αα
776,0,0, οιον λανήη καέβηκε ε λεθεία μο αλήθεια GNTMgr
777,0,0,"«νο ε άει ην ζή μο» λεει ο νδέα . ε μα ε ίλε, ε είδαμε κ εένα ο κομαι ειαι GynaikaXwrisOnoma"
778,0,0,οια εεε αν καο; gntmgr
779,0,0,@USER Ωέ κανεαι άημα ι είαι ή έ ήον .  γνμη ο για ον νανίνο ηοάκη και ον νανίνο ααμανλή οια είναι ;  νδέα ήαν ί ο ελεαίο ολιικ με αμα και λάνο ην λλάδα . ν δεν ήαν ο νδέα θα ήμααν 100 νια ί .
780,0,1,Χιμένοι και ήοι κινδνεον ιο ολ να εθάνον α καδιά γκιικά με γναίκε ην ίδια καάαη
781,0,0,"@USER ιε  κάθε γναίκα ο έβεαι ον εα η και ι άλλε γναίκε, έει οβληθεί ."
782,0,1,"@USER κμη εδ είαι, μαξιοειδέ; α γάει 100 οέ ""ιμ και έβομαι ο αγνε η ιεά"" και να ξαναδιαβάει ην ""ία Σεβαμο ιεν γνν"" ο ηείαι ο ααμάγαζ α . ινε, εξιοί α ο Praktiker, ο θέλεε να μιλήεε κιλα . εοι κομμονιολάγνοι ."
783,0,0,erwtasmeta  ον αίζει έι ον μικ .  για αή ο λέει ..
784,0,0,"λενα γιε λίγο ο κολαίκι ο, μα αβνει TheVoiceGR TheVoice"
785,0,0,αίνει ο ελολο ην βολή . ι η ολή ην ελληνική . Σην βολή . Τον έλνομε έξ να ον καμαον οι ξένοι  δειγμα λληνα ... αι μεά θέλεε να κάνομε και οβαέ αναλει για ο αοέλεμα ν εεκλογν ... ελοολο ekloges2019
786,0,1,"@USER ονο αν εγαε εε μο ι ανολε γναικα θα ειανε, α εαε"
787,0,0,"Σλιια η δεκάα να ο   η άι έει καλεο κλο α ον δικ ο, οε βολνε shoppingstar"
788,0,0," αο η λεγάμενη καάεε να μειει α νομεα ο MasterChefGR, ην έ ικανή ελικά για λα ...MasterChefGR_Xeftiles"
789,0,0,Το άολ εδ είναι η οάθεια γκιη μηιμο ... Σην μια είη ολμο μαο άο οάνε μνο οι καλγιε ην δεεη είη λε εδν οι μοολμάνε γναίκε
790,0,0,�ν� αία για ην ινέα και ον αακήα άιζε για ην έλα και οικηα αι ανίνα γιαί αλά είναι μονελάα . gntmgr
791,0,0,αιοα α ι λίγε ! μνει ο μαίκε ο ι ήε ο . ίαι μια κ μοναδική ! ίαι η ! survivorgr
792,1,1,"@USER ι ηίζον οι νομάλ άνθοι α μο ... οί ο θέλον ην μίζα,ο οέι και ην αακμή η θήνα,ηίζον ο εκκολαομενο οάκι ! οί οι μαλακε ο ξέααν  ην έκανε η μαμά ο για να ολιεει και  άηε ον ήμο,θα ηίον και άλι ηοακικά !"
793,1,1,@USER ο η μιη ονία ειε αο ανα μοολμάνο . Το μαλακα
794,0,0, έμη μ κιο . αι ην άλλη ο είε αήει ί θα αοκααήει και ην άλλη ο ον έε δεν ξενάει και θέλει να δει ο νομα η ο αιδί ο .  ε kokkinopotami θα μα κάνει να άνομε ην ελειηα ο έμη και δεν θα άει οθενά
795,0,0,XFactorGR μα καλά αιέμα ον Σαν ή ην Adele είαν ήμεα;
796,0,1,"@USER Το κάνει για να γλιει ην ξείλα, έον ίγοη ην ήα και ηδάνε ένα ένα α ο καάβι"
797,0,0,αθημαα οζα Vol .1 αοημα ε δημοδια οαλεα gntmgr
798,0,1, ννα και η ημινα ο αθι για αμεο ξεκοιλιαμα .  η αια ον αγο gntmgr
799,1,0,@USER αλακα οαδο
800,0,0,Σοζάνα είαι η δεεη ιο εκνειική μεά η αίνα gntmgr
801,0,0,"ο ην εκαξε ον μαν ην ικ αγια για ην ανοη και α αβα μαια ο μολινγκ , αοαιε να ο κααδικαει ΣΤ  Τ για ην ηλεθεαη δεν μα μεει να ο αμαηομε GNTMgr"
802,0,0,"@USER αλά ειαι, εδ μήε λάικ ..."
803,0,0,"και μονο ο η οεκα ειναι κολληη με η εγγινα, α λεει ολα poweroflovegr"
804,0,0,αληεα και καλη βαδια ε εμα .... ι μονδελε οε κεο άι .... gntmgr γιαι ολε ι ιαινομαι ....
805,0,0, κολο μαλλον κανει οι μοει οκειμενο να ο καει η καια gntmgr
806,0,0, ημινα ειναι αια οι και να κανει ο ιδιο θα ενεαι !gntmgr
807,0,0,ν μικοδεινει η λακαακη ! erwtasmeta
808,0,1,"άν αν οι γε είαν ιομο, θα ήγαιναν ο ηλίθιο ο έηναν οβλάκια και θα ο έλεγαν ι η αίδα ο α λένε καλαμάκια ... κανακη γιαννολη"
809,1,1,"@USER agapimenemouniko βλέ κι ο Σέλιο ήε μέο ο ααάδεκο ανηγάκι ο ιάγκα, εκ α καγκάκη και α λοια κοίδια . α ον αίεαι ίκο ."
810,0,0,Το εεαι_ΥΤΣ ην ιακή βάδ ο αλλάζομε ε ηθε_οα
811,0,0,γκα XFactorGR
812,1,0,@USER α κλαμένο μονι ειαι ο μοδέλο η @USER
813,0,0,@USER αλημέα !  είαι;
814,0,0,"@USER ν και αν αοκή κι εγ αιδιά, θα ε θμηθ ! ει ήδη καθιεθεί η νείδηη μο  ""ο"" ! α ειαι ο ... ίνδαλμα μο !"
815,0,0,Τι κηνδία ειναι αή ο μβαίνει  α ο αγοδι ο rolling into deep η dele α ο xfactorGR
816,0,0,@USER Τέοια είαι
817,0,0,Τέλειο ήμα . νο για αο θα θελα να καέβ αθηνα TheVoiceGR
818,0,0,δε ε Χαά GntmGr
819,1,1,@USER α μη καακοζινα
820,0,0,"@USER ν ανιδον έι γναίκε, βλέ νμ να ειέον ην κοζίνα ο, να ιάνν μεζεδάκια, να βλέον οι ζγοι champions league ."
821,0,0,"GNTMgr ιν η ογάηη έλεγε ι είναι γκέλι, α λέει ι δεν είναι . ΦΣΣ  ."
822,0,0,shoppingstar αλεξ ανε αλι δεν ολαβαινεε ο κοιι
823,0,0,άνα με κακοκαιία η άι ... ίε αλιοκαιο η μέα ο ε γνια .... shoppingstar
824,0,0,Ρ ΤΣ Ψ . gntmgr
825,0,0, ΡΣ Ω  ΤΥ Υ ! εεαι_ΡΥΤΣΡ εεαι_ΥΤΣ
826,1,0,Τι έλεγε η άλλη αν ηίζανε κ ολοανε ην ακεδονία;ε νο; άε οα α εκλογε2019 εεαι_ΥΤΣ
827,0,0,"μα κ ο οιιν,  δικαιομαι ν ά 4 γναίκε; Ρ ΡΩΤΩ ."
828,0,0,"θαναίο ήμεα ο εειδι ο, αλενάα erwtasmeta"
829,0,1,Ρε μαλακε αει καοιο νομο ο λεει  οαν αε ο ονδινο εει να βγαζεε ογαια διλα ε κοκκινο ηλενικο θαλαμο ;
830,0,0,Υάον οιμένε γναίκε αιδιά ο είναι ακαάλληλε . καάλληλε δια ενήλικο .
831,0,0,@USER αλέ αμάα θα αί να ά αν είαι α 2 και ι μάθημα έεε μεά
832,0,1,Σγμέμη δεν λε ίοα η αίνα ! Σαν κλοίδα ! GNTMgr
833,1,0," κλο η ννα αίνεαι αλλκοο ε, ένα βαθολμα άκο . gntmgr"
834,0,0,- ο εγ; - κει Σοζάνα -α εκεί είναι ο μαλκνι -ήδα gntmgr
835,0,0,οή η ήη Τάο MasterChefGR_Xeftiles
836,1,1,@USER ο ααε ε αίδι ε;
837,0,0,Το μεαιακ ο γιαί μα ο λέει νένεξη για δολειά ο αίνον; TheVoiceGR
838,0,0,ι ε εν αν ην  ο ειαι shoppingstar
839,0,0,"αεή μέα ανιαή, να ειέομαι έξ α ο γείο και να με ιά η λήξη ο μέο .  μα λιαή, με ο μιο ο οηιο να βγάζει δνια, να με κααβοθίει . άν ο κάι ενέει αο α stories ο και αίζ κοολιέ ον είο, να έει . ιαί να είαι εκεί;."
840,0,0,"@USER αι βέβαια ε κοζει ενάνια ι λίγε ένε ο ήαμε ο γε ο αειλείαι η ζή ο α η δική μα κβένηη ο οηίζει ο Τ με εγάε και μαηικά . Σε έοιο είεδο αανθιά έει άει, μίζεη αίια ."
841,0,0,αεια ανθακια ο ακομα και α δεν θελον να δεον οι η κιη ο 2010 θα μοοε να εει ανιμειει με 1000 οε ιο ηιο οο και μεγαλεη κοιννικη δικαιονη . κιη ηε . η ανιμειη η ηαν αανθα ααλογη ο οελο η ε αεζικη αμιδα
842,0,0,ικλα ε λαε με αή ην εοκα kalomesimeraki
843,0,0,οεί να είναι και ανδε λέει ΧΧΧΧΧΧ gntmgr
844,0,0,άν αν ο εειδιο ο αά ένε με ην ομολία δεν έει erwtasmeta
845,1,1,@USER  αάδειγμα και με καθηγηή γαμ ην οάνα μο
846,0,0,Σην ομιλία Τια ο Σναγμα διακίνοναι κανα δ ελληνικέ ημαίε . λλη μια έβαη ν syriza_xeftiles ο λοι ξέομε ι είναι αλλεγικοί ε κάθε ι αιικ . ογικά θα ι κάον μεά ο έα η ομιλία . ΣΥΡ εΤονΣΥΡ εκλογέ2019 εεαι_ΥΤΣ
847,0,0,εν ειμαι εγ βλααα η οαν η αδεή μο με αίνει αο ο Cos και με άει αν θέλ να μο αει μια έλεια ζακέα και γ η λε μααα οιμ ι ζαμε αι οε αο α αιμακ .
848,0,0,μεα ην νη η καινοια η λενια και η ιολη ειναι αθε poweroflovegr
849,0,0,εανα ειιηια για να θ αο ο να δ ην @USER ο θα αγοδα ον εκεμβιο θηνα ... μα 220 ε και αν α ειιηια ε ....; Σ καο .. α ακε ο XFactorGR και η λάμη η
850,0,0,μένα αικά α μο θμιε ... gntmgr
851,0,0,"α αγι μο, ι νθηκε; gntmgr Gntm"
852,0,0,ανονικά η Σοζάνα έει να γει . έι οια είε δεεη εκαιία και δεν οαθοε ιλά ην δινανε αμέ . θε και ανί να ιάει ον αο α α κέαα ειεη . λλά θα ην καήον λγ ίνιγκα . δικία άλι . gntmgr
853,0,0,@USER  είαι ο ανεβάζει βινεάκια με α γακια θε ..ανέβαε κάνα βινεάκι με ον ον με λαοζο αδινογιάννη ..ξέει ο οηγο
854,0,0,διοι μαμά και γι ... gntmgr
855,0,0, λεξη_ο_εη ο αιζει αθενα ο Σναγμα εεαι_ΥΤΣ ΣΥΡ syriza_xeftiles
856,0,0,εο αλλά ο άκοα θε και μο άεε . . .  κα είναι ο μέον ο ηιμοοιεί ο αγ για να δημιογήει και άλλα αγά . . . gntmgr
857,0,0,"μα με μαξιλαι, μα με νι ...καοιο ο μαι θα βγαλει αη ο ελο poweroflovegr"
858,0,0,@USER εν είαι η μνη !
859,0,0,ε ειβολή οίο ον αιθμ ν ογν/μεαναν ο θα οθηθον ι οικέ κοιννίε οαθεί η κβένηη να κάμει ι ανιδάει  λιμακνοναι εικίνδνα α μλκα . νον γε α ην αλία δέοναι οι ε
860,0,1, νικήια είναι ο Τζίμη ανοη gntmgr
861,1,0,@USER κο ε ομοα ! α α να Σαει η οάνα αιδί ον οη ον ι Σο και μεά να ίξει μια αία ο οελ ο ! ίαι ο ιο άηο ο έαε α ην λληνική ολή η λληνική οία !...! Ρ !...! ΥΣΤ !...!
862,0,0,"αι μλι ιν λίγα λεά είδαμε ακμα έναν ο ο θα άομε και έο ο άθλημα . εν ειάζει μή ΡΥΡ, ο θα άει, κάοια ιγμή θα γίει ... AVLLIV AstonVilla LFC Liverpool premierleague"
863,1,1, ηλίθιο ο ήαν οήιο με ον ΣΥΡ για ειεειάη ενική ακεδονία εινε να είναι οινικ αδίκημα ο ήιμο κονά ε γε . α βγον α και οι αάδε και θα ζηάνε να κλείνον οι αβένε ι ειδο νηεία . λοι για ο βίγκαν δολεον .
864,0,0,"αγιά: ""γγελε α θέλ λα"" (Τζάμα ικά) gntmgr"
865,1,0,κνειικο .. οη ..
866,0,0,"Την εία κάμια και θμε .. ή, οι κάμιε νε ολ, κοιμοναι λίγο, και ξνάνε μοε"
867,0,0,εν κααλαβαίν γιαί έον ε αξιει α η Σοζανα . Τίοα θεικ δεν έει δείξει . μα η εμανίει κ γ θεαα είμαι ! gntmgr
868,1,1,@USER λα ! αν κάθεαι να εξηγεί/δικαιολογείαι για ο ι κάθε οά εννοεί ε δεν κάνει άια . ίαι ένα αεμένο μαλάκα ο αλά ο κμο άγηε να άει αμάι .
869,0,0,Το ιιίκι α θα αγοδήει ααιια; XFactorGR
870,0,0,"@USER ι εγ δεν ιε να άει άνθο ο ε διαβάζει, ο οοίο δεν ιεει ι α αίνει για να είαι εδ, μα ξεκομη ."
871,0,1,@USER να μινελίκι α η γναίκα ο
872,0,0,γγοι είαι Σοζάνα αγγοι θα μείνει . gntmgr
873,0,0,Ωαια ια ... TheVoiceGR
874,0,0,"νε ε Χοοδη, ίξε και μία οοααγεη να κάνομε κέι κανονικηα _θελαε"
875,0,0,"Σην ιδια αη η ""εαναοθηη"" και οι ""ακομα ιο δκολε αοάει"" (και μάλια εν ειαγγικν), για εναν νοήμονα άνθο,  εγ, ημαίνει άε, νάκε, βθίει, γενικά δεν ο αήνομε να έοναι, και αν αά ο λέει ο ιαλολιακο"
876,0,0,α νια μαζέαε εγονα; gntmgr
877,0,0,ίε ξείλε ! άθεε και γελάε αν ο κάο για κάι ο οβα ο νέβη ην κοέλα αή ..... άμαι αγμαικά ..... αι ειεο για ι γναίκε η αέα α .... οή αλά ! είλα ! mesimeri_skai
878,0,1,shoppingstar ε βέβαια ανακε ι άλλε με 3άια η γ ...κοονηη ...
879,0,0,οκλα η νανίνα ! gntmgr
880,0,0,α έει ε γναίκα αναοάιη κ να είαι ο εμενο για ήο .ο ο λε
881,0,0,"οί ο κκλοοον μια αθλιηα για γναίκε γε, ο αν έοναι για να ο κάον είναι καλοδεομενε, κάνον  δεν ξέον ε μεανάιε εξθήθηκαν ην ονεία α ο «νέλληνέ» ο .  ο λένε γίνεαι ήδη, ογανμένο α ο γαλανλεκο ανάν-γκαέ ."
882,0,0,ον αίει οι άνε ο γμναήιο να με άνε για ι ακήει ο κάν . ΤΣ Ρ
883,0,0,"gntmgr άε 5 λεά να κάνομε διάλειμμα να ηεμήεε και εεί και εμει= να αγθειε ί εμά μοά, αλλά με ι κάμεε να κααγαον ."
884,0,0,"@USER  ο άνθο καάει γναίκα, 3 αιδιά, γέο αέα, άη αδεή, εμένα, ο ίλο ο, ον  και η ζή  ον ληνει ; ε ίολα, με ίοα"
885,1,1,"@USER δ ε βλάκα καθμαε και εξηγομε ε α ο ηίζεε ακμα ον ΣΥΡ,ο κμμα ααμά,α ξεολημένα ομάια,αο ο λέαν ο νομα η αιεά ανεανθα,αο ο έον μαζέει λη η αβοα ο νονιά,ο ξείλε η ιοία,α ελειμένα αάλια"
886,0,1,@USER Σα ιαννιά δεν είναι ο κάξανε ον γελοίο ον ιαννολη;  ε ανέβηκαν ολ ην εκίμηή μο !
887,0,0,α εεε ο ι μεο ο μαλο α .... ιαν α αεία και ακομα δεν ξεκινηε ο εειοδιο GNTMgr
888,0,0,"ααιήθηκε ο αναγιη ααζάνη α ην ηγεία η . Σο διάολο λοιν και ακμα ααέα/ Υ να ολιικ αολίθμα λιγεο για αήν ην αλαίη α . Υ εά η 7-7-2019 αίνει ειά και ο αοβληο, μα ."
889,0,0, άια γιαί ην έει «δει» ιζέλ; gntmgr
890,0,0,GNTMgr δεν μο να νέ ι η αίνα είναι μικεη μο και η ημίνα 1 ον8 μεγαλεη μο . Σκλιάζ .
891,0,0,"Το έλμα  καα ο είδε ε ίλε;η ή δεν ξέει  ο λέμε ""ενο ο λλανα"";gntmgr"
892,0,0,GNTMgr αλα κλαι
893,0,1,γαμει η αοιαη XfactorGr
894,0,0,βαλα να δ XFactorGR και βλέ Ταοοολο ... κ ι γίνομαι έξαλλη είναι ίδιο ο αβελα ο μελάινο αμμένο !
895,0,0,"-Χήο, Το Τ α ο βγαίνει; -Ταγκαη ! -Τμαξα . ή βγαίνει α ο Τοβλο ! Χααα ! Το καλεο ο @USER ον δναμο ίκο η ο . adinamoskrikosgr opioadinamoskrikos kalomesimeraki"
896,0,0,@USER άν οι λοιοκαε βγαίνονε α ο λαγομι ένα ένα άαα γιαί αν δεν έει άγκα  άεζα και ιεει α  άγμα είαι κίμα ε λάμαι .. αι ολ ειεο α αιδιά ο αιο μεθαιο ο θα δολεον 7 ημέε  εβδομάδα ....αν δολοι
897,0,0,αε και ενα αθινο ομεο να ηαομε shoppingstar
898,0,0,Τελικά ήε ζι κλο shoppingstar
899,0,1,"@USER  ικα και αιε ο μοον να δημιογηον με ο και να εκελον . ενικα εει να αιξει ιο ολοκλημενο μακε ειθεικα, να ειαι εακη ε καθε εκανη ο αινιδιο, ειδικα ο ε ."
900,0,0,"νανίνο ακολάκη: Το να είαι 49, είναι ακιβ ο ίδιο με ο να είαι 26 -"
901,1,1,@USER by Stefanos Spiliopoulos λοι γεννιομαε οί λέει ο Τζημεο . εν ξέ για ο λοιο α άν γεννήθηκε μαλακα
902,0,0,@USER Χνια ολλά ομοιά μο ! α είαι γεή και δναή !
903,0,0,Ση αλλία 3 ι 4 γνα2ιξε δολεον ιιο ολ αο ο ανε α οικιακά
904,0,0,@USER γλκια μο να ειαι γεη και ανα ει ομοη
905,0,0,Ρε η λεθεια ειναι μον ανα αα ιγμη gntm gntmGR
906,0,0,Ταο ίο !XFactorGR
907,0,0,!εβαλε και ο εδιλο με ι λεξοδε .... shoppingstar
908,0,0,"Ωαιε εοε ο η ενια ειε αει ην θεη η Ρομελιη και ολοι ην βιζαμε,εν βαθια μεα μα ην οηιζαμε . γ οικα και αεξ μο gynaikaxwrisonoma"
909,0,1,"@USER Τα καάλαβα ι είαι ελεί καθεημένο ... ι ναομε α, α ε αναλάβει ο @USER"
910,0,0,"ι δεν είαι κονή κοέλα μο ,οι αλήε έβαλαν ηλά ην κάλη"
911,0,0," ελαλα έει κάοιο άγο για ι εκλογέ . Το  αιιολογεί ι διαοέ είναι για γέλια ... αλά ε γελοίε ιζαίε, αν άει μια διαοα εάια, ο θεεί λογικ να μείνει ην καέκλα; ημοιογάο ειαι ή Ρομά κλακαδο ο ααενα; antistrofimetrisi_skai"
912,0,0,Σγνμη αλλά ε ία κλικ λε οι  αλιά θα είναι gntmgr
913,0,0,άν α' λα έει να είμαε άνθοι . Σα θέμαα γεία δεν άνε αεία και κακίε . εαικά ον διαειιή η ολκαοικία μο ο έαε ο δι ο και α κλεβει α κοινηα . GNTMgr
914,0,0,ακιαμενη μεθέα είε; gntmgr
915,0,0,"κ . @USER, o Τία είναι με αο ο είαι και ε με ο κομμαικο ημέεο, οε ολλοί οε αναικοί οε ίοα . αίλη ικίλια: « κ . Τία δεν είναι με ο ολλο, είναι με ο αναικο» "
916,0,0, αδεη με εξομολογει ην καινογια poweroflovegr
917,0,0,"κοα καλά αή η μα κολάν δεν ξέ και εγ ι, να η οέει ο βάδ με έδιλα και λοιά;!; WTF shoppingstar"
918,0,0,"Σα ιαννια αγνοον ειδεικικα ο οιεαδε και κάνον α, ο θέλον"
919,0,0,ε κι εγ ο ήξεα ο αγοδι XFactorGR
920,0,0,"Σοζάνα μο κακ κλί ο δεν έει !και εειδή ε είαι ολ καλ κλί, θα ξαναγίει ο ξέομε ! αι θα ξαναγει ! Τίη και αμακεή ! αι ην ειμένομε  και ! gntmgr gntm gntm2019 gntm2"
921,0,0,"ά να κάξ ον ακ ο μαι, αλλά μεά θμήθηκα  α 20 οοα κι εγ .TheVoiceGR"
922,1,1,@USER ο θα ήγαινε ο αείο ήγε ο θα ήγαινε ε και δεν ο ξεα ι θα ήγαινε ο αείο  ο αείο θα άει και ο δάνειο α άνε ξείλα ο βγάζει και γλα βγήκαν λοι μαλάκε να βγάλονε γλα
923,1,1,"@USER και ικά ο ίε μιν , @USER ,και με ολη ,ο λέει μαλάκε ο άνε ,με μλκαε"
924,0,0,ι λεξανδοολίε θέλον ειεε γναίκε ην αοδιοίκηη
925,0,1,ια ο λάθα ειεμενο ην α μεανάε οιο ο γαμμα η  ; ν αναμονή ενολν α α ξέλλα ;
926,0,0,"αη αμαζη, μάλλον θα ειαεί να ληει μονέλα για να δείξον α οα ο ! gntmgr"
927,0,0,"@USER α ειέλο ένα γνιμο νομο και αέ ιοί ε ίλα, μα έει ήξει ι λαε ααιέ ε μέε . άβο . 10/10 για α ο ιοί . ίαι ε ολ καλ δμο ιε ."
928,0,0,"GNTMgr εαγγελμαικ ο δο, ανε να κάνον α κονε ο για η μεγάλη καιέα ο θα εον μεα ο αινίδι"
929,0,0,@USER ίαι αίο !
930,0,0,Φανάο  θα κάνει η αία αν ην άνε και ε νεοκλαικ gntmgr
931,0,0,η κάια λέει η κακία είναι κνα λο γι'αήν και η αέει ... μα ολλάει έι; ιο γλκολα ήαν η  α α εγκλήμαα αά η κάια ... gntm gntmgr
932,0,0,"Τα ο ο κέομαι, η αοηη η αίνα είναι λήγμα . Χάαμε ο μεγαλεο meme ο show ! gntmgr Gntm gntm"
933,0,0,ι νηηικέ γναίκε είναι οι ιο ειμένε
934,1,1,ειξ :ΦΤ  ΥΡΣ ΣΤ Φ Σ ! λα: λα ε μαλακέ για ένα καοημα ήγα
935,0,0,εν ο ειμενα αο ο κιε να κανον α αβα μαια για ενα οο οβαο θεμα . λλα ελεγαν ι ονιιον νοη @USER gntmgr gntm2
936,0,0,@USER  δημοίεη έγινε ι 10 κβίο . Το μβάν α ιαννιά έγινε ήμεα . ομε και ονιήια αγαηέ ... λεο .....
937,1,1,@USER λα αά . ε 8 ολίο α ο άλλο ο οίλ να μο θμιει να ε ξεμλοκα να μο ήξει ε α αιδια με ι μαλακίε ο .
938,0,0,-ημινα κάνε και . (άθεαι ακίνηη) gntmgr
939,0,0,"ι ειδήει ο star νίεα ή εκνηια αακήιε ο άνε ο ξλοκοηαν οία α Χανιά  Σ με νή γεμάη έκληξη . ιν λίγο ομ ο ίλο έγαε ""μεθμένοι νεαοί"" γιαί η έκληξη να οοιηθον ε μια μέα είαμε ."
940,0,0,ακάι να γίνει α ! _θελαε ; εν ανάζεαι οο
941,0,0,ο α βίκον μέ λα αά; gntmgr
942,0,0,"γολινι αν ήον κάοια, θα είε εκομή ε μεγαλοκαναλο, ι ο ίοέαο ο είαι α . shoppingstar"
943,0,0,"@USER αξιζον να εθανον αο α δηληηια ,αν και ι αινε οι λιγοι ε ο ανιαθηκαν;...Σκαα κι αοκαα η α ..αγηε η καθαη ε δικαιονη και δημοια ζη,και α οι μαιε αινον εκδικηη .. κιμα,αει η αλκιδικη,οοι ολαβον να κανον κανα μανιο εεο ..."
944,1,1,"οαν λεγαμε οι ειε γιδογαμια και ηλιθιοι, γααε εεαι οα, οαε α ην οαα ααια αολαη μεαναεικο"
945,0,0,Τιμιλη είαι γελοία ιάξε κανα ικαέ με ον αν οί αάλα και άε ι κι καλά ολιικέ νενεξει Τοά
946,0,0,άια μο α οι οδηγίε ήε δεν ενολον; ννα αία θεά gntmgr
947,0,0," ηοάκη διέγαε α η  ον Σεανίδη ο μάζεε ην άα ην μάα και ο κακ ναάνημα,ο διαγάει . ο να κάει ικά ""ο κονια"" Any way ... ""ει άμα ακμη για διαγαή"" μέι να άει ην κοάλα ! _ξειλε"
948,1,1,ε βικ ι μαλακιε λε ...η κοελα ηθελε ενα οεμα για βαδ ...οε ο θεμα δεν ελεγε ...κααλαβαμε αη θα βγαλει νικηια ... shoppingstar
949,0,0," εικνα έει να έει η καθέηη, γιαί εγ έγαε tweet για ο γκολ, ανηγια, ήγα ίληα η γναίκα μο, ήια νε και μεά ανηγιαν α ια ον καενέ αένανι . PAOKPAO"
950,0,0,νε να ξεκινήει ο MasterChefGR γιαί αιθάνομαι λίγο άβολα να μααμοκιάζ βλέονα λε αέ ι κομάε ... gntmgr
951,0,0,XFactorgr λοι ειμενομε ον γοη αινε να κοιμηθομε !
