content	label
γιατι κλαις ; εσυ δεν ησω που γελαγες χθες ; gntmgr	0
πας να ψηφισεις 8 παρα ο βραδυ ενω ενημερωνεις ο παντης να λενε οτι δεν ξερω που εισαι για οταν ερθει ο περιπολικος ο πρωι .	0
και ο 4 φορα που βαθμολογησε guest κριτης ο Μανωλης ειμαι καλυτερος ... μονο χθες ο Σπυριδουλα ειμαι καλος ο Μανου και μαλιστα με " +3 " ... Γκουχου Γκουχου MasterChefGR_Xeftiles MasterChefGR	0
Οταν σου λεει κολλα ο αυτος που μισεας GNTMgr	0
GNTMgr Αννα-Μαρια feeling ΑΣΠΑ σε ο τοποθεσια GNTM	0
Δε σου εχω τυχω αεκτζης και μαλακας ;	1
" Γιατι σε ο πλατη ; θα μπορω να της φωνασσω και να γυριζω " ο σχολιο γινομαι απο γυναικα ο εκπομπη . Σου λεει , τι μαλακας ειμαι , σε ο πλατος εγω εχυσε ; θα μπορω να της φωνασσω , να γυριζω , και να εγω χυζω σε ο μουτρο . επαναλαμβανω ο σχολιο εγω κανω ΓΥΝΑΙΚΑ skai_xeftiles	1
@USER εγω εκτιμησα που σε ο συριζα θεωρουσαν ξεφτιλα ο μειωση 30% σε ο ενφια , που εχω εξαγγειλω για ο 15 ο νδ και με ο που βγηκε ο σκαφατος εγω καταργησε ..	0
Βλεπω και αλλος αποβολη να 'ρχεται erwtasmeta	0
Θυμαμαι ο Μαρι Κωνσταντατου σε ο Μικροι Μεγαλος .. ‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍ mesimeri_skai	0
ο περιοχη ο Ελλαδα που προτιμω ο ξενος για ο αγορα δευτερου σπιτιου	0
μαλελος Αντε γαμησου βλακα .	1
πανω που ειδε και ο Αντιγονη χαρα σε ο σκελιο ο ο εγω χαλασανε .... erwtasmeta	0
@USER Πολυς ειμαι ο 20 για να παιρνω ο μεταναστης . ο φυλακισμενοι σε ο ΗΠΑ πληρωνω για ο εργασια μου ο πολυ 1 .25 δολλαριο ο ωρα .	1
@USER πολυς μαλακας ραγιας λαος φτου μου	1
Που να μην ειχατε δεχτει και μπουλινγκ τι θα της κανω και ο δυο ... τραγικος απλα ! GNTMgr	0
@USER Και εγω αυτο καταλαβαινω ! Μαγειρεψαν σε ο εστια ο ασπρος κ εφαγαν σε ο δικη ο καλυβας μετα ο μαυρος !	0
τι γινομαι @USER ; Μας περασε ο Μουτσινας σε ο νουμερα και φερατε ο βαρυς πυροβολικος ( Γωγω ) ; shoppingstar	0
προλογος σε ομιλια ατιστεροδεξιου προδευτικουλη κουμουνιστοπατριωτη μου κκενδσυριζοκιναλυση25 . " Κυριες , κυριος , πισωγλεντηδα λεσβια , αιμομικτα , παιδοβιαστης , μπαι σεξουαλ , μπινεδα , κοπρολαγνος , τρανσεξουαλ , κλειτοριδοκτομημενα , αφυλα , εκφυλα , καλως ηρθατε " ΞEXAΣA KAΠOIOYΣ ;	1
@USER Τελικα ο πιο κερδισμενη εισαι .... μπηκα επαιξες σωστα , ξεσπασεις σωσταοταν πρεπει , δοκιμασα / χτυπηθηκεςς για κατι που σε ο τελικος μαγκια σου ο θελος κ ο εκανεςβγηκεςς εξω κιουριο να σουλατσαρεις σε φλερτ / σχεση και σε οτι ερχεται ...	0
εν τω μεταξυ ο υπεραλιευση δεν εχω να κανω με ο " τι περνανες ο καημενα ο πλασματακι " αλλα με ο καταστροφη ο υδατινος οικοσυστηματος λογω ο υπερβολικος μειωση ο πληθυσμος μου ... ( ενιωσα ο αναγκη να ο διευκρινησω , Τζιζους Κραιστ δηλαδη ... ) GNTMgr	0
H μαμα Μπρατη γλυκυτατη ... οπως και ο γιος ο GNTMgr	0
@USER συμφωνα με ο λεγομενος ο αλεκση εισαι σε ο λιγος	0
αφου δεν δεν δεν .. τι εγω παιδευεται και και εγω ο πρηζετε και μαςς poweroflovegr	0
τι αλλος παπαριο θα ακουσουμε θεε μου gntmgr	0
Δευτερα πρωι επιφανι , σαττερινγκ γκλαςς σε ο μπακραουντ και ενας αντε γαμησου και εσυ σε ολος ο πλαση .	1
TheVoiceGR .. βαρεμαρα .. ! εχω παραπω αυτος με ο blinds	0
@USER πολυς θερμη ευχεςς ελενη μου , παντα γερης κ χαρουμενος , πολυχρονη να εισαι	0
ΚΑΤΙΑ ΣΚΑΣΕ ! Μην κλαιςς δεν σε πιστευω κανενας gntmgr	1
Ακτιβιστες μου σεξ ειμαι ο παιδι βρε κουτος , οχι βιαστης . ακτιβιαστες . ΣΥΡΙΖΑ_ξεφτιλες	1
Τσιπρα απο Ολλανδια : " ΕΕ με δημοκρατια η καθολου Ευρωπη " ποσο Μαλακας ΠΑΣΟΚΟΣ γινομαι ...	1
Τι ωρα θα αρχιζω σημερα ο Αγγελικη;Γιορταζω και ολα TheVoiceGR	0
@USER Να απαγορεψω και σε ο ανηψια μου να κυκλοφορω με καπως « ελαφρια » ενδυμασια , μηπως αυτος προσβαλω ο λαθρομεταναστες-προσφυγες ; Πεστε εγω μου παρακαλω τι πρεπει να κανω ; εγω ακουμε ολος μου με προσοχη ! Υ .Γ . : προυποθεση διαλογος ειμαι να υπαρχω βαση διαλογος . Ψαξτε ο λιγος ..	0
gntmgr Ποιος τριτοδευς δεν θα φορεσω μπρατυς μπλου ο καλοκαιρι ; για πειτε μου ΤΩΡΑ	1
" μετα ο Κυριακη , ο Τσιπρας-Μητσοτακης θα γραφω 1-0 " Μητσοτακη ου να εγω χαθης και ο εχω παιζω ανατροπη ημιχρονο / τελικος 2-1 . ουτε να προηγηθης δεν εισαι αξιος	0
Ειμαι πολυς κουρασμενος σημερα . δεν εχω κουραγιος ουτε ο φτυαρι να σηκωσω ... gntmgr	0
erwtasmeta ο Αντιγονη ακουσε οσος ο ειπαν και δεν θα γινομαι ο δουλεια με ο Περικλη μαλλον	0
Ολοι ξερω ποιος συμμαθητρια μου ειμαι ο ασημινα .Αυτη που μολις σε εβλεπε σου λεγε " Αγαπη μου ποσο ωραιος ο μαλλι σου σημερα"και μετα ο ακουγος να σε κραζω με ο φιλες ο .GNTMgr	0
ο Τερζο κανω ζηλεια σε ο τζονυ που δεν εγω αναφερω ως φιλος ο παυλοςς δεν σφαζω μονο ο γυναικη για παρτης ο αλλα και ο αντρεςς poweroflovegr	0
σε ο επομενος gntmgr ο concept θα ειμαι " ο γητευτης ο αλογας " με αλογα , σκυλους ... ΥΠΕΡΠΑΡΑΓΩΓΗ	0
κουτσομουρα μες ο γυαλος GNTMgr	0
@USER Φαινομαι απο ο περπατημα ο κοσμος διπλα σε ο εξεδρα οτι πρεπει να ειμαι μεγαλος απο ο Θεσσαλονικη με ο επιδοτουμενος ... Ρομα ; εγω ερχεται_ΠΟΥΤΣΑ σε ο ευρωεκλογη σαν πρωτος δοσης	0
@USER Βουλευτης εισαι , δεν εισαι ο πηλιο . συγκεντρωσου .	0
@USER Σαπιο ειμαι ο μουνις που σε πεταγε απτυχημενος αποβολος	1
εννοειται θα εχεις στρατηγικη και θα θες να ο πεταξεις ολος εξω . δε θεωρω κανεις ο αντιθετος gntmgr	0
Θελει να ειμαι εκκεντρικι shoppingstar	0
Παραγωγουλα εχετε ο εντυπωση οτι εγω δουλευετε .... , με ο εντυπωση θα μεινετε ... γελοιος ολος μου ... ! αι σε ο κομματι να τελειωσω επιτελος ... , εγω εχω αηδιασει , οσο κανενο αλλος ριαλιτι ... skaipolxeftiles poweroflovegr theofficialsgr	1
να εγω λεμε για ο θεατρο ο Πειραια GntmGr gntmgr	0
αν ο Μαρια Μαρτινα θα βρεθει ξανα σε ο παγκος ο λαικη , εσυ φαντασου ουτε καν δουλεια σα μοντελο θα εχεις . εισαι σαν ο καγκουρο GNTMgr	0
ο κεισι εχω κρασσω ο παντης και καθε φορα ουτε σε ο υποφερτος φωτος δεν ειμαι gntmgr	0
ενας φορος ο βασιλη να κανω αυτο που θελω οχι αυτο που εγω λενε ΜΙΑ ΦΟΡΑ ΡΕ ΦΙΛΕΕ .. ειμαι υποχειριο απο ο αρχης και εγω παιζω χαζος και φιλος με ολους poweroflovegr	0
Tουρκοι πουτσα αληθινη RMUCL	1
@USER Γι αυτος σ αγαπαω αν και εισαι δεξιος ️	0
πραγματικα ρε σουζανα οταν θα πας για επαγγελματικος φωτογραφιση θα εχεις ο φιλα σου να σου λενε πως να στηθεις ; ελεοοοςςςς , δεν εισαι για μοντελο GntmGr	0
πρεπει να κανω και σε ο MasterChef ενας all star οπως σε ο Survivor . Τελικος Σπυριδουλα και Ηλεκτρα , μπειμπι .MasterChefGR_Xeftiles	0
@USER για να κυβερνηση ομως ενας κρατος δεν αρκω να εισαι απλοικος ( οχι απλος)πολιτης , γιατι τοτε σε παιρνω μυρωδια ο αλλος ηγετης και σε κανω ο , τι θελω ! Εχουμε παραδειγμα !	0
παλι διαφημισεις εγω erwtasmeta οση ωρα και ο gntmgr ΕΛΕΟΣ ΔΗΛΑΔΗ .. ουτε για ζαππινγκ δε θα εγω βαζουμε ρεεε !	0
Ποσα μαξιλαρια βλεπετε σε ο πολυθρονα μου @USER ; για δυνατος λυτης kalytera	0
@USER Την εχω προετοιμαζω ο Χελμης . ουτε αυτη , ουτε ο Τιμολεωνς μου αφησε ετσι . Γι αυτος ο ξαφνικος διαφορετικος στησιμα μετα ο παιδικος μενου που εκανε και πηγε εξωστη με ο καμμενος λαχανικακι MasterChefGR MasterChefGR_Xeftiles masterchef	0
Οτι ειστε ξεφτιλος σαν επιτροπη εγω ξερουμε ! Οτι θα εγω πεισετε οτι ειμαστε στραβη μην εγω περιμενετε ! GntmGr	1
Αντε παλι αυτος σχολιαζω ο χωριο .. χθες ελεγε για ο λαικος .. Να υποθεσω γιορταζω ο Halloween αυτος ο περιοδος GNTMgr	0
παιδια , μην ξεχασετε να πατε μετα να κανω οικογενειακα πικνικ εξω απο κανα ορφανοτροφειο .... Διαβατα κυρανακης κυβερνηση_Μητσοτακη	0
ο μαγος ουτε σε κρουαζιερα Κουσαντασι ... gntmgr	0
μη στεναχωριεσται βρε , μην κλαιτε .gntmgr	0
ο Μπρατης πιστευει οτι αυτης καταλαβαινω τι εγω λεει ; gntmgr	0
@USER Μαλλον εγραψες ανοησια ... Γι αυτος ... εκτος αν εννοενας οτι δεν εισαι ειδικος σε ο κατανοηση . ελα γεια ...	0
Απο ο στιγμη που ξανα μπηκε σε ο σπιτι ο σουζανα ο Κατια αρχιζω να γινομαι καλος ! Τυχαιο;Δεν νομιζω ! GNTMgr	0
@USER ΕΙΣΑΙ ΚΑΥΤΗ ΓΥΝΑΙΚΑΡΑ ΚΑΥΛΙΑΡΑ	1
ο φαση σημερα ειμαι : gntmgr	0
απορια ο ρουχα αυτος τωρα ειμαι ωραια και συγχρονος ; ο σουζανα και σε ο περπατημα αγγουρι , ο κατια ποσο εκνευριστικος φατσα τρομαριτσα μου που νομιζω οτι ειμαι τοπ μοντελαρα , ο Ασημινα σταθερος γλιτσα .. gntmgr	1
@USER Αυτος παθαινω εγω ο γυναικα ... ξεγελιομαστε ευκολα Α , εκλογη ο Ιουνιος ...	0
Ηρωικος στιγμη ο αποχωρηση ο Σουζανα .... Μου θυμιζω στιγμη αποχωρηση Μεγκι GNTMgr	0
@USER Ειπατε συντροφισσα " για τοσο εισαι " . αν και δεν ο εκλαμβανω ως σεξουαλικος προσβολη σχετιζομενος με ο ανατομια μου , παλι προσβλητικος ειμαι . εγω απλα και ευλογος αναρωτηθηκα γιατι αυτος ο ανησυχια σε σχεση με ο χειρισμος ο βαρια εγκληματια .	0
Emanuela για νικητρια τωρα ! gntmgr	0
Ανοιξε μωρη ο σχολιος σε ο ινστα ελο αφου εισαι αντρακι και δεν μασας gntmgr	0
@USER εισαι ο ατιμος	0
ποιος μαλακας πηγε και εβαλε αυτος ο βδομαδα 3 μιτινγκ ; Α εγω . Οκ .	0
GynaikaXwrisOnoma τελικα ο ελλη με γιατρο ο Αρη μπορω και να βρω γιατρεια ! οσο για ο πραγματικος γιατρο , ο παρεσυρε ο μανα απο ο LIDL	0
ο πλακα ειμαι οτι για ο πλειοψηφια αυτος που ουρλιαζω ερχεται_ΠΟΥΤΣΑ εδω κ μηνας , μολις ερχεται_Κουλη ο πουτσ@ αυτος θα μπω σε ο δικος μου κωλο πρωτα ...	1
gntmgr « Ηρθαμε σε ο ξενοδοχειο Branco και με ο που εγω ανεβασανε ο βαλιτσες , σκανω μυτη ο ρεσεψιονιστ και εγω ζητω 25% προμηθεια απο ο βραδυνος βιζιτεςς αν προκυπτω »	1
@USER απο ο επανω τουι , μπορεις να αντιληφθεις ο προβλημα σε ενας ας πουμε ο .Ε που τρεχω για 10 χρονος ; η εισαι απο αυτος που τελικα ο κλεβει ο αλλος και εγω πιανω κοροιδα η / και εγω καταστρεφει ;	0
με τετοιος γυμνο κοριτσι δεν κανω κανενας καριερα γοργονεςς με κοντος μαλλι δεντρο εχω gntmgr	0
GNTMgr " σου δινω υφος αυτο ο παπουτσι "	0
gynaikaxwrisonoma ο Μαρινα ειμαι ιδιο ο κατιος χαχαχ ΕΥΓΕ !	0
@USER Ενημερωση : στ' αρχιδιο μου	1
GNTMgr σε ο μεταξυ ο κατιο ουτε ο ενς μου δεν αγαπαει ...	1
@USER Μωρη στραβη	1
ο Λοχαγος Μαρκ περιμενω ο Ρια σε ο Καναδας μαζι με ο λυκος ο Ονταριο GynaikaXwrisOnoma	0
@USER μη σου λεγω οτι θα βγαλω ψηφισμα ο ΣΑ ο ΟΗΕ και ο τουρκος θα κακαρωσω ! ( που να εγω στειλλω ρε συ , κλειστω ειμαι ο συνορο , ο ειδομενη δε ο θυμασαι	0
@USER Ετσι ειμαι , αν ετσι νομιζετε . ομως ο αριθμος λενε αλλος . ο 2015 μπηκαν 850 .000 + Φετος , σε ο τελευταιος τετραμηνος , που ειμαι και καλοκαιρι / περιοδος υψηλων ροων μπηκαν 40 .000 . κατα αναλογια , σε ετησιος βαση εχω ο συνηθισμενος , ενω ο Τουρκος , οπως κανω σε ο αλλαγη κυβερνηση	0
Βικυ μου , ο μοτιβο , οπως και ο παλτο , δεν αλλαζω σε ο πληθυντικος ! Ελεος ... ο μοτιβας ! shoppingstar	0
@USER " δεν πρεπει λοιπον να υποκυψει ο Ευρωπη σε ο εκβιασμος ο Ερντογαν και να εγω λεγω " οπως αντεξαμε ο 1 εκατομμυριο προσφυγας ο '15 ετσι θα αντεξουμε και αλλος ενας , σημερα " . ΟΛΑ ΚΑΛΑ ΓΙΑ ΤΟΥΣ ΜΕΓΑΛΟΜΕΤΟΧΟΥΣ ΤΩΝ ΜΚΟ οχι μονο ! τι ψηφισατε ρε;νδ_no_borders	0
ο αντιο ο κοριτσια σε ο Μαρτινα gntmgr	0
... ο επομενη μερα ο ιδιος ο πασας ο Σερβιων δινω μαχη μ τ οπισθοφυλακος τ επαναστατος σ υψωμα ο Βαρνα . σκοτωνονταις πολυς Τουρκος , ο οποιος θαβω σε ο θεση Μιρμιτσα . ο Τουρκος φθανουν σε ο Προφητη Ηλια οπου καινες ο εκκλησια και ολος ο κελι .	0
σουζανα : θα μπορουσα Καλυτερα Μπρατης : παντα Ο ΕΙΠΕ gntmgr	0
περιμενω να δω ο χλεχλες ο νεοδημοκρατος , ο μακεδονομαχο , ο σημερινος ο νικητης να δουλευω 7ημερα για ιδιωτης και 300 ευρω ο μηνας οσο εγω θα γελαω παιζω με ο αυστηρος μου αστυνομευση ΝΔ_ξεφτιλες ερχεται_ΒΟΙΔΟΠΟΥΤΣΑ	0
@USER Σιγα ! θα εφτιαχναν μιαν αλλος ΙΔΙΩΤΙΚΗ αστυνομια / δικαιοσυνη που θα εγω κατοχυρωνε και οσος δεν εχω προλαμβανω να κλεψουν ... Μισες δουλεια κανεις !	0
ο κοπελα απο που ειμαι ; Αιτωλοακαρνανια ; Η Θεσσαλια ; Η Ηλια ; poweroflovegr	0
@USER Παλι πιωμενος εισαι ρε χτικιαρη ... ο Χρυση Αυγη εγω αποκλεισετε φασιστικα σε ο Θεσσαλονικη , αλλα δεν θα μπορω να εγω αποκλεισετε απο ο καρδια μου , προδοτα και γιουσουφακι .	1
@USER φοβηθηκαμε ροκολακι . Ιδεα απο ξενος δεν εχεις και ξεπουλημα σε ο ξενος γιατι εισαι ενα ροκολακι ( νιανιαρο ) .	0
@USER Αμορφωτε στπς προσφυγικος ο Δανια πηρε 20 .000 , ο Νορβηγια 20 .000 , ο σουηδια πηρε 130 .000 προσφυγας και ο Γερμανια 800 .000 . Ρατσιστικα , ξενοφοβικα σκουπιδιο σαν εσενος ανηκω σε ο υποβαλκανιος Ελλαδισταν και σε ο Ουγγαρια ο Ορμπαν που φυλακιζω ο αστεγος .	0
Γενικος ηθικος διδαγμα : αν θες να εισαι κυριαρχος , βαλε σε ολος ο θεση , ανθρωπος που μπορεις να εγω εκβιασεις .	0
Ωπα ο Νικολακης με ο milfαρα erwtasmeta	0
@USER Εισαι παλιοκαταστροφολογος	0
τι μου τρομοκρατω πολυ ; Να βγει ο Κουφοντινας απο ο φυλακη η να βγει ο Μητσοτακης σε ο εθνικος εκλογη ; εκλογες2019 ΝΔ_ξεφτιλος σκαι_ξεφτιλες ΣΥΡΙΖΑ βουλη σκανδαλο μιζα ακροδεξια	0
συγκλονιστηκα λιγο με ο κρεμασμενος KokkinoPotami	0
αχ ρε Ολγα ...... εφυγες εσυ για να μεινω ΑΝΝΑ + ΣΟΥΖΑΝΑ ; ποσο αδικο ! GNTMgr	0
Να εχω και ο γυναικα δικαιωμα . σε ολος ο πραγμα οχι ομως ισα . Αγνωστος Ελληνας 2000	1
καιρος ηταν . ο Ελληνας θα πρεπει να διαλεξει . Φασιστας επειδη θελω εθνικος κυριαρχια ο δημοκρατης και ισλαμοποιημενος ; οσοι πουν για τριτος επιλογης ειμαι ο πρωτος που αυτος ο εισαγγελεις θα στειλουν φυλακη σε κελι με μουσουλμανος επιτηδα . και καλα θα εγω κανω	0
Συγνωμη για να καταλαβω , ο σουζανα με ο βλαισυποδιος ειμαι ο γαζελα που μονο αυτος μπορω να κανω καριερας σε ο εξωτερικο ; gntmgr	1
@USER σου εχω καλος λυση , να μεταναστευσεις εσυ και ο ομοιος σου και να εγκαταστησουμε προσφυγας , ανταλλαγη πληθυσμη λεγω	0
@USER εσυ εισαι χαζο	0
- Τι ομαδα εισαι ; - Ουτρεχτη . - ποια να ουτρεξω ;	0
μερικοι εγω παιζεμαι αντρας εννοω ειστε ακομα αγορι ο δημοτικος . καλημερα	0
αυτη ο αννα πως δεν εχω τσουρομαδησει ο καγια με ο αννα μπανανα ο θαυμαζω πραγματικα gntmgr	0
@USER Γιωργος εισαι ανθρωπος που βλεπω ο ποτηρι μισογεματο ε ;	0
@USER ΓΑΜΩ ΤΟΝ ΑΝΤΙΧΡΙΣΤΟ ΣΟΥ , ΤΟΝ ΑΛΛΑΧ ΠΟΥ ΠΡΟΣΚΥΝΑΣ ΓΙΑ ΜΕΡΙΚΑ ΕΥΡΩ ΚΑΙ ΤΟ ΜΟΥΝΙ ΤΗΣ ΠΟΥΤΑΝΑΣ ΤΗΣ ΜΑΝΑΣ ΠΟΥ ΣΕ ΓΕΝΝΗΣΕ ΒΡΩΜΟΠΟΥΣΤΡΕ ΠΡΟΠΑΓΑΝΔΙΣΤΗ ΑΝΘΕΛΛΗΝΑ GREECE	1
Ρε διασταυρωση αλογου με ουρακοταγκος σταματα να κραζεις ο αλλος που μεχρι και ο μπαμπας μου ειμαι πιο ωραιος απο σενος GNTMgr	1
Οχι δε θα κανω ο χαρη να εγω δικαιολογω . αλλα οταν αντι να κατσω να κανω κατι για να γινομαι λιγο καλυτερος ο κοσμος , ο γειτονια και προπαντως ο εαυτος μου καθεστε και ασχοληστε με ο poweroflovegr μετα μην ακουω κλαψα antifa antireport antisystemς fuckthsystem	0
ΟΤΑΝ ο ΔΙΚΑΙΟΣΥΝΗ ΔΕΝ " ΜΑΣΑΕΙ " : ΣΤΗ ΦΥΛΑΚΗ ο ΑΡΧΗΓΟΣ ΤΟΥ ΚΥΒΕΡΝΩΝΤΟΣ ΚΟΜΜΑΤΟΣ ΤΗΣ ΡΟΥΜΑΝΙΑΣ ! υπερβαση δικαιοσυνη	0
@USER ο Κωστακης αυξησε κατα 90 δις ο χρεος ο χωρα . μονο ο 2009 ο προυπολογισμος ειμαι 29 δις ελλειμματικος . παρα ο συνεχης προειδοποιησεις απο Ευρωπη ο εγραψε στ αρχιδι μου ωστε να παρει μετρο μονο εφοσον ξαναεκλεγοι .	1
τοσο « Ελληναραδες » ; « Μπαρμπεκιου - διαμαρτυρια » εναντια σε μεταναστης και προσφυγας ! Επικινδυνα γελοιος ! Διαβατα ρατσισμος προσφυγας	1
Και σε ο Αμερικη ο ιδιος σου λενε . kalytera	0
@USER αυτος εισαι ! Που σε επιασε και ο αγαπη για ο μπασκετς ΑΤΙΤΛΕ !	1
ανιδεη τσοκαρια .. που νομιζεις οτι εισαι ; σε ο χωριο σο .. ; Εχεις κοντζαμς σχεδιαστη μπροστα σου βλαχαρα Μπιθουλιωτισα .. ( Μαρτινα 2019 ) gntmgr	1
Συμπληρωθηκε ο καρε ο συμφορα μου ΝΔ_ξεφτιλες !	0
Λιαγκα δειξε σε παρακαλω ο καινουργιος προσωπος ο ασπας τσινα , κοροιδεψε ο και μετα βαλε διπλας ο πατλακης . mesimeri_skai	0
αντε σιχαμα ρατσιστομουτρα κοιταχτε μαλακεςς νο 2	1
@USER ενας παιδι ψαχνω για επιβεβαιωση και αποδοχη ! και 14 χρονος εισαι παιδι ακομα και ας βιαζεσαι να μεγαλωσεις !	0
@USER Σαν ναι σενα γκει δεν ειμαι ! εσυ εισαι τρανς σιγουρα αυτος δεν Ηταν γκει	1
@USER Τραβας γαμησου λεω εγω	1
@USER Α και ο μαμα μου ο ιδιος με ο δικος σου ! Μου λεει επιτελους θα γινω γιαγια . Να ναι καλα ο μωρακι και πα ο οπως θες . Χιχι σε ευχαριστω πολυ . ειμαι ευλογια οντως . ο ευχομαι σε ολος ο γυναικα	0
Νικο γινε ο ακαλυπτος και παμε : αλικη μου Αλικη μου erwtasmeta	0
για ο πουτσο καβαλο γαμω ο μουνι ο μανα μου ξεφτιλισμενα γαμω ο μαλακα ο καβουροτιγρη που εχω γαμω ο ομαδα με ο μαλακια . Ιβιτς διωξε ολος ο μαλακας και φερε ενας προπονητης απο τωρα ημαρτον	1
ποια φευγω σημερα ; gntmgr	0
ενας υστερια εγω εχω ο κορη ο Αννα .Μας κουρασε erwtasmeta	0
ο Μαρτινα εγω ματιασε ο πεθερα μου ! gntmgr	0
@USER εισαι σε ο επιτελιο μου ; μεσα σε ολα .	0
δαγκωνω ο κινητο για να μην σχολιαζω μερικα πολιτικα τουις που βλεπω , δεν μπορω να εγω εννοειτε αυτος που γραφω ρε μαλακας , δεν ο δεχω	1
mesimeri_skai αυτος ο Τσολακη .. εγω καβαλησε τελειως !	0
@USER Ασχημα ειμαι να εισαι κυματοθραυστης ;	0
Ασημινα δεν μπορω να βλεπω ο φατσα σου αληθεια gntmgr	1
ο οτι κατι Ολλανδεζα , Γερμανιδα , Σουηδεζες κλπ ερχομαι σε ο Ελλαδα και κολλανε με Ελληνας ενω σε ο χωρα μου εχω απειρα πιο ομορφος αντρας δεν θα ο καταλαβω ποτε . fosstotounel	0
Ωχιβαδα ; οχι αχιβαδα ; Καινουργιο species ειμαι αυτο ; shoppingstar	0
" Σουζανα , παλι σκατα ο πηγες ! σε κραταμε σε ο παιχνιδι για ο μαναφουκι , αλλα εγω εχω παρει χαμπαρι και θα εγω αρχισω σε ο γιαουρτι ! " GNTMgr	1
@USER Οταν τρωως και πινεις εκω που χεζεις , σκατα θα τρωως και σκατα θα εισαι . Καλυτερα να αυτοκτονησεις κουβα να εγω αδειαση και ο τοπος ! κριμα που σε ανεχω ο οικογενεια σου και τετοιος ξεφτιλικι . Να δω τωρα πως θα κυκλοφορεις	1
@USER με οσος βριζω αναιτιως μαλωνω . Ειδικα οσος βριζω γυναικη .	0
Μαγαρισαν και ο δημοτικος ο πδιραια ο αθεοφοβος GNTMgr	0
Εκλογη σε ο 7 Ιουλιου με φοντο ο κοντρα για ο δικαιοσυνη	0
@USER σε ο μυαλο μου εισαι	0
ο Ruslana δεν ειμαι καλος σημερα ... Α ο Μπακιρη ειμαι ... XFactorGR	0
ποιος εβαλε ο τζιτζικι απο πισω ; gntmgr	0
@USER κατερινα ο εισαι χαζη ο ο παιζεις δεν βλεπεις ερχεται_ΒΟΙΔΟΠΟΥΤΣΑ ο παιχνιδις τελειωσε !	0
αυτο ο αγγλικος χιουμορ ο Καγια gntmgr	0
Οχι λαθρομεταναστης , ειμαι παρατυπος , οχι πουστηδες , ειμαι gay , οχι Πασοκ , ειμαι Κιναλ , οχι εγκληματια , ειμαι Ρουβικωνας , οχι γυφτοι , ειμαι Ρομα , οχι απλυτος , ειμαι αναρχικοι , οχι αστυνομικος , ειμαι μπατσος , οχι εθνος ειμαι κρατος .Αν εισαι αριστερος ο ξερεις .Εκλογες_2019 εκλογη	1
88 λαθρομεταναστης εφτασαν σε ο ταραντο με σκαφος μκο . αναμεσα ο ενας ( 1) γυναικα και πεντε ( 5) ανηλικοι .	1
Επομενος ζευγαρι κατια ελευθερια gntmgr	0
@USER με αντρας ειμαι νομιζω σε ο δουλεια και αν θυμαμαι καλα εγω απελυσαν αλλα εγω μηνυσε !	0
πως εχω ο 18χρονες γκομενο και εμεις δεν σταυρωνω εναν ρε , εμας μονο εγω κοιτανε ! τε φασε ; gntmgr	0
πως φαινω οτι ειμαι απο Κρητη παντως ............... ΟΛΟΚΛΗΡΟΣ ΕΛΑΙΩΝΑΣ ΤΟ ΝΤΕΚΟΛΤΕ ..... shoppingstar	0
kokkinopotami δεν επειγω	0
ο γοβα ωραια αλλα ο πεδιλος πιο ωραιος για ανοιξη shoppingstar	0
τι γινομαι αννα μοντελαρα , φτανω ο σκατος σε ο καλτσα με ο κριτικη ο βικε ; gntmgr	0
@USER Δεν εχω ασχολουμαι ποτε με ο τι γραφεις ουτε ο προφιλ σου κοιταξας . Απλα ειδα αυτο που εγραψες με πειραξε ο κακια σου και εκανα ριτουιτ . αν εισαι η δεν εισαι haters δεν με νοιαζω αλλος χαζα δεν μπορω να διαβαζω . ο αλλος να τραυματιζω σοβαρα και εσυ να ασχολεισαι με δαλακα	0
@USER δεν εισαι ψωνιος αν αυτα που λες ισχυω . θυμησου ο	0
@USER Σιγα μωρη περδικοστηθης να λεγω	1
@USER Βασιλακη μου συγκινησες ρε μπαγασας εσυ δεν ησω που ελεγος ο πασοκ κ ο ΝΔ Γερμανοτσολιαδες εσυ δεν ησω εξω απο ο βουλη μαζι με ο φασισταριος ο ΧΑ κ εβριζα απειλουσες κ ο επαιζεςς επαναστατης εσυ δεν ελεγος ο εγω τελειωνουμε ο εγω τελειωσω εισαι μεγαλος μαλακας	1
ερωτηση προς ο Κυβερνηση(Νο3 ): εστω οτι μοιραζω με δικαιος ποσοστωση ο Λαθρομεταναστες και προσφυγας σε ο ενδοχωρα . με τι αναλογια θα μοιραστουν : 1 . Ανδρες ενηλικας μονος 2 . Οικογενειες ( γιατι γυναικα μονας δεν παιζω ) 3 . Ασυνοδευτα ανηλικα ( ετος 20 + ) . --	0
μην λες Τετοια ρε Σακη θα σε φασκελωνω ο Διαβατη και θα χει και δικιος ... TheVoiceGR	0
εσεις τι λετε ; χαχαχαχα ! kalomesimeraki agapimenemouniko	0
ευτυχως που πριν ο Χατζιδου και ο γκομενο μου , δειχνω αυτος ο παλικαρος giatinparea	0
Γινομαι Κακια για ο concepts ο κατια .Δεν ειμαι τετοιος κα βαθος .Ειναι ολογλυκι και ευγενεστατος .Δεν καταλαβω σωστα , παιδι . gntmgr	0
